-1	0	0	3	7	8	-1	0	0	-1	0	0	3	7	8	-1	0	0	-1	0	0	-2	98	106	-2	79	11	-1	0	0	-2	79	11	3	6	8	-2	79	9	-2	79	3	-1	0	0	-2	79	9	-2	79	3	-1	0	0	-1	0	0	-1	0	0
3	11	2	3	7	9	3	11	2	-1	0	0	3	7	9	3	11	0	-1	0	0	-2	98	-6	-2	79	14	-1	0	0	-2	79	14	3	6	9	-2	79	12	-2	79	6	-1	0	0	-2	79	12	-2	79	6	-1	0	0	-1	0	0	-1	0	0
3	11	3	3	12	1	3	11	3	-1	0	0	3	9	1	3	11	1	-1	0	0	-2	98	-6	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	3	4	13	-1	0	0	-1	0	0	-1	0	0	-1	0	0	3	5	13	-1	0	0
3	11	4	-1	0	0	3	11	4	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	98	-6	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	3	4	14	-2	38	-39	-2	38	-111	-2	38	-111	-2	38	-77	3	5	14	-1	0	0
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	98	-6	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	3	4	15	-2	38	-20	-2	38	100	-2	38	100	-2	38	118	3	5	15	-1	0	0
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	98	-6	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0	2	4	-1	0	0	-1	0	0	3	3	8	3	3	8	-1	0	0	-1	0	0	-1	0	0
-2	98	53	-2	98	-11	-2	98	-11	-2	98	-43	-2	98	-13	-1	0	0	-1	0	0	-2	98	-6	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
3	14	5	3	15	5	-1	0	0	-1	0	0	-2	98	122	-1	0	0	-1	0	0	-2	98	-38	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
3	14	6	3	15	6	-1	0	0	-1	0	0	-2	98	-6	-1	0	0	-1	0	0	-2	98	-4	-2	98	117	-2	98	-11	-2	98	-11	-2	98	-11	-2	98	-11	-2	98	-9	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	3	1	0
3	14	7	3	15	7	-1	0	0	-1	0	0	-2	98	-2	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	3	1	1
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	3	1	2
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	98	-101	-1	0	0	-1	0	0	-1	0	0	-1	0	0	3	6	0	3	6	0	3	6	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	3	5	0	3	6	0	3	7	0
-2	98	53	-2	98	-11	-2	98	-11	-2	98	-27	-2	98	-12	-2	98	119	-1	0	0	-1	0	0	-1	0	0	3	6	1	3	6	1	3	6	1	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	3	5	1	3	6	1	3	7	1
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	3	14	2
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	3	1	8	3	1	8	3	1	8	-1	0	0	-1	0	0	-1	0	0	-1	0	0	3	14	3
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	3	14	4
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	3	1	9	3	1	9	3	1	9	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
