-2	45	0	-2	45	2	-2	16	108	-2	16	100	-2	16	100	-2	16	100	-2	16	102	-2	45	8	-2	45	34	-2	16	72	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	34	-2	45	72	-2	45	34	-2	9	72	-2	9	0
-2	45	0	-2	45	48	-2	45	53	-2	45	-11	-2	45	-11	-2	45	-11	-2	45	-59	-2	45	-64	-2	45	50	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	45	-56	-2	45	50	-2	9	-56	-2	9	0
-2	45	0	-2	45	34	-2	16	-39	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-77	-2	45	72	-2	45	18	-2	16	-20	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	118	-2	45	-120	-2	45	50	-2	9	-56	-2	9	0
-2	45	0	-2	45	50	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	45	-56	-2	45	16	-2	45	17	-2	45	-111	-2	45	-111	-2	45	-111	-2	45	-111	-2	45	-111	-2	45	-127	-2	45	-128	-2	45	50	-2	9	-56	-2	9	0
-2	45	0	-2	45	50	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	45	-56	-2	45	32	-2	45	36	-2	45	100	-2	45	100	-2	45	100	-2	45	100	-2	45	100	-2	45	68	-2	45	64	-2	45	50	-2	9	-56	-2	9	0
-2	45	0	-2	45	50	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	45	-56	-2	45	34	-2	24	-39	-2	24	-111	-2	24	-111	-2	24	-111	-2	24	-111	-2	24	-111	-2	24	-77	-2	45	72	-2	45	50	-2	9	-56	-2	9	0
-2	45	0	-2	45	50	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	45	-56	-2	45	18	-2	24	-20	-2	24	100	-2	24	100	-2	24	100	-2	24	100	-2	24	100	-2	24	118	-2	45	-120	-2	45	50	-2	9	-56	-2	9	0
-2	45	0	-2	45	50	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	45	-56	-2	45	16	-2	45	17	-2	45	-111	-2	45	-111	-2	45	-111	-2	45	-111	-2	45	-111	-2	45	-127	-2	45	-128	-2	45	50	-2	9	-56	-2	9	0
-2	45	0	-2	45	50	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	45	-56	-2	45	32	-2	45	36	-2	45	100	-2	45	100	-2	45	100	-2	45	100	-2	45	100	-2	45	68	-2	45	64	-2	45	50	-2	9	-56	-2	9	0
-2	45	0	-2	45	50	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	45	-56	-2	45	34	-2	16	-39	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-77	-2	45	72	-2	45	50	-2	9	-56	-2	9	0
-2	45	36	-2	45	118	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	45	-56	-2	45	50	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	45	-56	-2	45	50	-2	9	-56	-2	9	0
-2	12	17	-2	12	-77	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	45	-56	-2	45	50	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	45	-56	-2	45	50	-2	9	-56	-2	9	0
-2	12	0	-2	12	18	-2	16	-52	-2	16	64	-2	16	0	-2	16	0	-2	16	50	-2	45	-56	-2	45	50	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	45	-56	-2	45	50	-2	9	-56	-2	9	0
-2	12	0	-2	12	16	-2	12	19	-2	16	76	-2	16	64	-2	16	0	-2	16	50	-2	45	-56	-2	45	50	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	32	-2	16	54	-2	45	-56	-2	45	50	-2	9	-56	-2	9	0
-2	12	0	-2	12	0	-2	12	16	-2	12	19	-2	16	76	-2	16	64	-2	16	50	-2	45	-56	-2	45	18	-2	16	-20	-2	16	100	-2	16	100	-2	16	100	-2	16	100	-2	16	102	-2	0	-1	-2	45	-120	-2	45	50	-2	9	-56	-2	9	0
-2	12	0	-2	12	0	-2	12	0	-2	12	16	-2	12	19	-2	16	76	-2	16	114	-2	45	-56	-2	45	16	-2	45	17	-2	45	-111	-2	45	-111	-2	45	-111	-2	45	-111	-2	45	-111	-2	45	-127	-2	45	-128	-2	45	50	-2	9	-56	-2	9	0
-2	12	0	-2	12	0	-2	12	0	-2	12	0	-2	12	16	-2	12	19	-2	16	126	-2	45	-56	-2	45	32	-2	45	36	-2	45	100	-2	45	100	-2	45	100	-2	45	100	-2	45	100	-2	45	100	-2	45	100	-2	45	118	-2	9	-56	-2	9	0
-2	12	0	-2	12	0	-2	12	0	-2	12	0	-2	12	0	-2	12	16	-2	12	51	-2	45	-56	-2	45	34	-2	16	-39	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-111	-2	16	-77	-2	9	-56	-2	9	0
-2	12	0	-2	12	0	-2	12	0	-2	12	0	-2	12	0	-2	12	0	-2	12	50	-2	45	-56	-2	45	50	-2	16	-56	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	50	-2	9	-56	-2	9	0
-2	12	0	-2	12	0	-2	12	0	-2	12	0	-2	12	0	-2	12	0	-2	12	18	-2	45	-120	-2	45	18	-2	16	-120	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	0	-2	16	18	-2	9	-120	-2	9	0
